chromosome_id	chromosome_name	ensembl_gene_id	start_position	end_position	strand
1	1	ENSOCUG00000010058	86348464	86374093	1
1	1	ENSOCUG00000010079	192903909	192921671	-1
1	1	ENSOCUG00000010108	48396511	48564727	-1
1	1	ENSOCUG00000010109	114196423	114209809	-1
1	1	ENSOCUG00000010111	142289494	142320062	1
1	1	ENSOCUG00000010119	188544972	188545886	-1
1	1	ENSOCUG00000010158	18295827	18303015	-1
1	1	ENSOCUG00000010170	18292771	18298159	1
1	1	ENSOCUG00000010176	18266834	18269504	-1
1	1	ENSOCUG00000010181	18263741	18266546	1
1	1	ENSOCUG00000010187	18251147	18256037	-1
1	1	ENSOCUG00000010198	18242540	18249038	1
1	1	ENSOCUG00000010203	18210567	18236849	1
1	1	ENSOCUG00000010248	18189898	18200061	1
1	1	ENSOCUG00000010261	173918362	173959985	1
1	1	ENSOCUG00000010265	18184349	18188876	-1
1	1	ENSOCUG00000010310	189237673	189238602	1
1	1	ENSOCUG00000010311	101780474	101802192	1
1	1	ENSOCUG00000010318	99045092	99108667	-1
1	1	ENSOCUG00000010335	98691237	99032683	1
1	1	ENSOCUG00000010338	70814530	70818977	-1
1	1	ENSOCUG00000010359	98671226	98671366	1
1	1	ENSOCUG00000010367	39270002	39338409	1
1	1	ENSOCUG00000010374	39246916	39250167	1
1	1	ENSOCUG00000010379	39054431	39229583	1
1	1	ENSOCUG00000010402	120370780	120371659	1
1	1	ENSOCUG00000010435	1131690	1277068	1
1	1	ENSOCUG00000010446	143625912	143638185	-1
1	1	ENSOCUG00000010447	189371743	189372678	-1
1	1	ENSOCUG00000010457	143323147	143619487	1
1	1	ENSOCUG00000010458	98302736	98317327	1
1	1	ENSOCUG00000010467	54516798	54518070	1
1	1	ENSOCUG00000010476	74112085	74278074	-1
1	1	ENSOCUG00000010489	149719931	149768396	-1
1	1	ENSOCUG00000010492	88323119	88455941	1
1	1	ENSOCUG00000010493	94483003	94674177	-1
1	1	ENSOCUG00000010502	94456084	94473254	1
1	1	ENSOCUG00000010504	94385898	94386791	1
1	1	ENSOCUG00000010514	127021331	127035350	1
1	1	ENSOCUG00000010534	132457073	133356273	1
1	1	ENSOCUG00000010538	139318210	139414666	1
1	1	ENSOCUG00000010583	73551249	73578916	-1
1	1	ENSOCUG00000010598	71009581	71127599	1
1	1	ENSOCUG00000010638	138757600	138866120	1
1	1	ENSOCUG00000010656	38758525	38896111	1
1	1	ENSOCUG00000010680	145878612	145879396	-1
1	1	ENSOCUG00000010683	188268474	188269412	1
1	1	ENSOCUG00000010689	188276481	188277434	1
1	1	ENSOCUG00000010701	15127462	15147604	1
1	1	ENSOCUG00000010711	92517739	92518193	-1
1	1	ENSOCUG00000010728	99596587	99598254	1
1	1	ENSOCUG00000010743	70531404	70580650	-1
1	1	ENSOCUG00000010773	152355540	152436419	-1
1	1	ENSOCUG00000010820	120576446	120815544	1
1	1	ENSOCUG00000010873	147004404	147005345	1
1	1	ENSOCUG00000010901	189731457	189732392	1
1	1	ENSOCUG00000010907	108470714	108606137	-1
1	1	ENSOCUG00000010911	194101695	194111981	1
1	1	ENSOCUG00000010915	194116072	194133810	1
1	1	ENSOCUG00000010940	146067949	146068905	1
1	1	ENSOCUG00000010945	72263426	72274592	-1
1	1	ENSOCUG00000010947	193719311	193720718	-1
1	1	ENSOCUG00000010949	72278500	72347778	-1
1	1	ENSOCUG00000010953	186070979	186075887	1
1	1	ENSOCUG00000010993	144534456	144535503	-1
1	1	ENSOCUG00000010994	16255478	16282562	-1
1	1	ENSOCUG00000011049	126824115	126829632	-1
1	1	ENSOCUG00000011075	171111239	171125446	-1
1	1	ENSOCUG00000011143	193697424	193702395	-1
1	1	ENSOCUG00000011156	145888923	145889867	-1
1	1	ENSOCUG00000011172	83795537	84052729	1
1	1	ENSOCUG00000011174	76012142	76017760	-1
1	1	ENSOCUG00000011233	99607028	99609200	1
1	1	ENSOCUG00000011238	99343481	99590328	1
1	1	ENSOCUG00000011266	138634161	138666459	1
1	1	ENSOCUG00000011310	150705931	150706473	-1
1	1	ENSOCUG00000011333	113650521	113651306	1
1	1	ENSOCUG00000011334	68942905	68944376	1
1	1	ENSOCUG00000011339	96663095	96693171	-1
1	1	ENSOCUG00000011346	96382872	96555325	-1
1	1	ENSOCUG00000011350	155695591	156006916	1
1	1	ENSOCUG00000011361	146373462	146374409	1
1	1	ENSOCUG00000011362	156014770	156050337	-1
1	1	ENSOCUG00000011404	93464367	93465302	-1
1	1	ENSOCUG00000011405	72828077	72830780	-1
1	1	ENSOCUG00000011411	49501220	49524673	1
1	1	ENSOCUG00000011481	188110756	188111983	1
1	1	ENSOCUG00000011530	71162548	71201960	1
1	1	ENSOCUG00000011554	48181956	48206870	1
1	1	ENSOCUG00000011567	18390152	18444492	-1
1	1	ENSOCUG00000011571	18324009	18336224	-1
1	1	ENSOCUG00000011572	17979093	17980049	1
1	1	ENSOCUG00000011624	165959719	165960354	1
1	1	ENSOCUG00000011625	103004486	103051455	-1
1	1	ENSOCUG00000011656	4308408	4309730	-1
1	1	ENSOCUG00000011657	102961302	102972424	1
1	1	ENSOCUG00000011726	161991916	161992649	1
1	1	ENSOCUG00000011727	188927450	188928525	-1
1	1	ENSOCUG00000011748	145782119	145783066	1
1	1	ENSOCUG00000011869	108870630	108938953	-1
1	1	ENSOCUG00000011874	189712513	189713457	-1
1	1	ENSOCUG00000011876	108820359	108824797	1
1	1	ENSOCUG00000011878	108746312	108761554	1
1	1	ENSOCUG00000011880	79074499	79146873	-1
1	1	ENSOCUG00000011891	66119304	66283371	1
1	1	ENSOCUG00000011923	138898015	139056212	1
1	1	ENSOCUG00000011931	108967123	109030804	1
1	1	ENSOCUG00000011954	18504656	18696687	-1
1	1	ENSOCUG00000011955	99223225	99273675	-1
1	1	ENSOCUG00000011965	147142789	147143715	1
1	1	ENSOCUG00000011970	99217457	99218723	-1
1	1	ENSOCUG00000011974	99190995	99218483	1
1	1	ENSOCUG00000011993	99151316	99189334	-1
1	1	ENSOCUG00000012005	130027500	130223272	1
1	1	ENSOCUG00000012007	175680708	175744624	1
1	1	ENSOCUG00000012011	175768930	175781024	-1
1	1	ENSOCUG00000012019	11409924	11435742	-1
1	1	ENSOCUG00000012047	189210404	189211414	-1
1	1	ENSOCUG00000012052	189131423	189132358	-1
1	1	ENSOCUG00000012202	188711101	188712033	1
1	1	ENSOCUG00000012205	188744560	188745465	1
1	1	ENSOCUG00000012208	188756716	188757648	-1
1	1	ENSOCUG00000012244	34734550	34759323	1
1	1	ENSOCUG00000012281	17009336	17198363	1
1	1	ENSOCUG00000012289	31902796	31959367	-1
1	1	ENSOCUG00000012306	31778928	31786122	1
1	1	ENSOCUG00000012313	144465310	144500839	1
1	1	ENSOCUG00000012317	144369401	144456392	-1
1	1	ENSOCUG00000012321	91331379	91331987	1
1	1	ENSOCUG00000012326	144364460	144366650	-1
1	1	ENSOCUG00000012335	144325694	144363175	1
1	1	ENSOCUG00000012362	34838180	34990616	1
1	1	ENSOCUG00000012381	187450759	187451688	1
1	1	ENSOCUG00000012395	141288001	141294549	1
1	1	ENSOCUG00000012403	58618688	58730871	1
1	1	ENSOCUG00000012439	34454721	34501308	-1
1	1	ENSOCUG00000012440	172198554	172230840	1
1	1	ENSOCUG00000012464	193593328	193631770	1
1	1	ENSOCUG00000012467	15021665	15041212	-1
1	1	ENSOCUG00000012514	141717167	141809361	1
1	1	ENSOCUG00000012519	90792774	90802620	-1
1	1	ENSOCUG00000012520	90723152	90771304	-1
1	1	ENSOCUG00000012528	90675011	90707316	-1
1	1	ENSOCUG00000012531	141647798	141660347	-1
1	1	ENSOCUG00000012544	90573291	90666832	1
1	1	ENSOCUG00000012546	6112091	6203610	-1
1	1	ENSOCUG00000012553	76064395	76070956	1
1	1	ENSOCUG00000012559	192964257	192992370	1
1	1	ENSOCUG00000012561	190496888	190520675	-1
1	1	ENSOCUG00000012566	105028496	105054760	1
1	1	ENSOCUG00000012571	142636280	142636543	1
1	1	ENSOCUG00000012572	142597105	142633471	-1
1	1	ENSOCUG00000012575	55968604	56015661	-1
1	1	ENSOCUG00000012580	161972414	161972831	1
1	1	ENSOCUG00000012583	142571494	142587593	-1
1	1	ENSOCUG00000012591	142562534	142571404	1
1	1	ENSOCUG00000012610	91032919	91131977	1
1	1	ENSOCUG00000012613	192251422	192252366	1
1	1	ENSOCUG00000012810	123155483	123174270	-1
1	1	ENSOCUG00000012817	128016507	128333633	1
1	1	ENSOCUG00000012818	123119650	123146631	-1
1	1	ENSOCUG00000012891	104868653	104892936	-1
1	1	ENSOCUG00000012904	104843219	104865136	-1
1	1	ENSOCUG00000012915	104645006	104793882	-1
1	1	ENSOCUG00000012919	104362623	104448028	-1
1	1	ENSOCUG00000012930	104608911	104645120	1
1	1	ENSOCUG00000012932	78441836	78482242	-1
1	1	ENSOCUG00000012933	145830885	145831835	-1
1	1	ENSOCUG00000012947	9273483	9274160	1
1	1	ENSOCUG00000012955	78366781	78428809	1
1	1	ENSOCUG00000012966	104476339	104590490	1
1	1	ENSOCUG00000012972	104462698	104465651	1
1	1	ENSOCUG00000012976	104460634	104461649	-1
1	1	ENSOCUG00000012977	104450633	104456800	-1
1	1	ENSOCUG00000013019	55498785	55555529	1
1	1	ENSOCUG00000013072	95256942	95404398	-1
1	1	ENSOCUG00000013074	151369609	151397063	1
1	1	ENSOCUG00000013086	95214217	95244882	-1
1	1	ENSOCUG00000013101	154083409	154247553	1
1	1	ENSOCUG00000013108	130345163	130391059	-1
1	1	ENSOCUG00000013208	75462526	75474694	-1
1	1	ENSOCUG00000013243	56511351	56619941	1
1	1	ENSOCUG00000013264	50012145	50034134	-1
1	1	ENSOCUG00000013273	193434855	193448120	1
1	1	ENSOCUG00000013296	78237752	78242659	-1
1	1	ENSOCUG00000013302	152539414	152566064	1
1	1	ENSOCUG00000013326	152586617	152597723	-1
1	1	ENSOCUG00000013342	186595003	186601163	-1
1	1	ENSOCUG00000013363	144794463	145016817	1
1	1	ENSOCUG00000013365	93416756	93417697	1
1	1	ENSOCUG00000013372	145017427	145058531	1
1	1	ENSOCUG00000013382	192588813	192617706	1
1	1	ENSOCUG00000013390	192620446	192623938	-1
1	1	ENSOCUG00000013415	88065076	88197777	-1
1	1	ENSOCUG00000013422	88031692	88034997	1
1	1	ENSOCUG00000013431	122542076	122545507	-1
1	1	ENSOCUG00000013458	58500205	58500336	-1
1	1	ENSOCUG00000013503	55608879	55688609	1
1	1	ENSOCUG00000013515	55712653	55778879	-1
1	1	ENSOCUG00000013575	92851420	92852355	1
1	1	ENSOCUG00000013588	188812940	188813872	-1
1	1	ENSOCUG00000013589	146602389	146603396	1
1	1	ENSOCUG00000013630	144545098	144546552	1
1	1	ENSOCUG00000013641	188602281	188603228	1
1	1	ENSOCUG00000013667	148108506	148111121	-1
1	1	ENSOCUG00000013668	11742785	12077819	-1
1	1	ENSOCUG00000013682	49028365	49038003	1
1	1	ENSOCUG00000013700	194181151	194185427	-1
1	1	ENSOCUG00000013753	130928305	131068598	1
1	1	ENSOCUG00000013794	15151885	15175742	1
1	1	ENSOCUG00000013809	139881460	139885260	-1
1	1	ENSOCUG00000013813	47919299	47960442	-1
1	1	ENSOCUG00000013823	194200010	194209728	1
1	1	ENSOCUG00000013831	15459002	15519773	-1
1	1	ENSOCUG00000013841	15441367	15456741	1
1	1	ENSOCUG00000013853	15392249	15436187	-1
1	1	ENSOCUG00000013875	141576885	141577496	1
1	1	ENSOCUG00000013881	15371064	15375755	1
1	1	ENSOCUG00000013890	114161434	114180583	-1
1	1	ENSOCUG00000013900	191535637	191536581	-1
1	1	ENSOCUG00000013929	143228221	143242457	-1
1	1	ENSOCUG00000013948	105770065	105904501	1
1	1	ENSOCUG00000013950	167049719	167130991	-1
1	1	ENSOCUG00000014010	145442782	145443735	1
1	1	ENSOCUG00000014040	121765553	121799205	-1
1	1	ENSOCUG00000014086	50987295	51191661	1
1	1	ENSOCUG00000014125	54570517	54802335	1
1	1	ENSOCUG00000014137	126697537	126742613	-1
1	1	ENSOCUG00000014142	54809319	54814041	-1
1	1	ENSOCUG00000014147	126670499	126687079	1
1	1	ENSOCUG00000014164	17619949	17660121	1
1	1	ENSOCUG00000014193	56813794	57135404	-1
1	1	ENSOCUG00000014198	173725931	173764010	1
1	1	ENSOCUG00000014204	122320980	122322352	-1
1	1	ENSOCUG00000014207	173764071	173797132	-1
1	1	ENSOCUG00000014213	190831963	190865884	1
1	1	ENSOCUG00000014214	188766882	188768240	-1
1	1	ENSOCUG00000014215	141050524	141061696	-1
1	1	ENSOCUG00000014223	140990760	141018019	-1
1	1	ENSOCUG00000014225	141472821	141521370	-1
1	1	ENSOCUG00000014231	141439250	141440397	-1
1	1	ENSOCUG00000014251	11369	33974	1
1	1	ENSOCUG00000014264	94360984	94369390	1
1	1	ENSOCUG00000014267	106242279	106311346	1
1	1	ENSOCUG00000014291	167132710	167354545	1
1	1	ENSOCUG00000014366	1391784	1411369	-1
1	1	ENSOCUG00000014394	145420019	145420990	1
1	1	ENSOCUG00000014409	92223899	92308157	-1
1	1	ENSOCUG00000014445	93805084	93806016	-1
1	1	ENSOCUG00000014464	161788827	161935571	1
1	1	ENSOCUG00000014485	194292932	194323317	-1
1	1	ENSOCUG00000014522	128616048	128692740	1
1	1	ENSOCUG00000014527	128493080	128541136	1
1	1	ENSOCUG00000014539	108109889	108133873	1
1	1	ENSOCUG00000014549	121013011	121034870	1
1	1	ENSOCUG00000014557	120964429	121012590	-1
1	1	ENSOCUG00000014568	120868160	120960444	1
1	1	ENSOCUG00000014570	4017364	4029865	1
1	1	ENSOCUG00000014601	173052445	173077372	-1
1	1	ENSOCUG00000014606	173103456	173123401	-1
1	1	ENSOCUG00000014633	91815417	91897036	-1
1	1	ENSOCUG00000014643	92806758	92807696	1
1	1	ENSOCUG00000014646	91749984	91802285	1
1	1	ENSOCUG00000014663	108214096	108365473	-1
1	1	ENSOCUG00000014670	91697612	91716030	-1
1	1	ENSOCUG00000014674	182995246	183154942	1
1	1	ENSOCUG00000014677	91659661	91688804	-1
1	1	ENSOCUG00000014693	115600613	115676254	1
1	1	ENSOCUG00000014703	91625398	91652619	-1
1	1	ENSOCUG00000014740	92172947	92199442	-1
1	1	ENSOCUG00000014753	92154941	92168520	1
1	1	ENSOCUG00000014814	93243942	93244736	1
1	1	ENSOCUG00000014899	122380887	122462103	1
1	1	ENSOCUG00000014912	122334053	122380816	-1
1	1	ENSOCUG00000014917	143800788	143831153	1
1	1	ENSOCUG00000014941	11594345	11596072	-1
1	1	ENSOCUG00000014944	11574697	11583255	1
1	1	ENSOCUG00000014949	157958714	157959664	-1
1	1	ENSOCUG00000014975	149010798	149037938	1
1	1	ENSOCUG00000014983	149082602	149210630	1
1	1	ENSOCUG00000015001	149213801	149223802	-1
1	1	ENSOCUG00000015009	149256076	149274196	-1
1	1	ENSOCUG00000015019	191481884	191482828	-1
1	1	ENSOCUG00000015042	191990543	192001044	1
1	1	ENSOCUG00000015047	116340269	116867266	-1
1	1	ENSOCUG00000015049	192029934	192104481	1
1	1	ENSOCUG00000015057	192106880	192109033	-1
1	1	ENSOCUG00000015076	55340294	55372444	1
1	1	ENSOCUG00000015102	193799974	193803534	-1
1	1	ENSOCUG00000015188	92915999	92918700	-1
1	1	ENSOCUG00000015199	188666819	188667760	1
1	1	ENSOCUG00000015202	188632375	188633319	1
1	1	ENSOCUG00000015212	153013944	153362015	-1
1	1	ENSOCUG00000015249	191395577	191396518	-1
1	1	ENSOCUG00000015310	193455399	193461698	1
1	1	ENSOCUG00000015312	112364651	112640040	1
1	1	ENSOCUG00000015321	112507798	112509012	-1
1	1	ENSOCUG00000015327	18835015	18837159	-1
1	1	ENSOCUG00000015329	114001275	114013979	1
1	1	ENSOCUG00000015335	185177687	185184276	1
1	1	ENSOCUG00000015336	19301458	19371010	-1
1	1	ENSOCUG00000015352	19300564	19300794	1
1	1	ENSOCUG00000015376	78760765	78761868	-1
1	1	ENSOCUG00000015381	172247137	172331119	1
1	1	ENSOCUG00000015394	140223778	140225407	1
1	1	ENSOCUG00000015398	172362575	172383522	1
1	1	ENSOCUG00000015409	172395212	172439307	1
1	1	ENSOCUG00000015412	78578276	78750981	1
1	1	ENSOCUG00000015417	172443335	172534031	-1
1	1	ENSOCUG00000015428	189177390	189178355	1
1	1	ENSOCUG00000015461	26660716	26732156	1
1	1	ENSOCUG00000015471	26609732	26650889	1
1	1	ENSOCUG00000015493	59691444	59711988	1
1	1	ENSOCUG00000015502	122478779	122492678	1
1	1	ENSOCUG00000015512	92869080	92870018	1
1	1	ENSOCUG00000015523	95120554	95190253	-1
1	1	ENSOCUG00000015530	123426354	123426530	1
1	1	ENSOCUG00000015533	95031614	95034849	1
1	1	ENSOCUG00000015544	94912588	95019143	1
1	1	ENSOCUG00000015565	87949182	87982684	-1
1	1	ENSOCUG00000015590	104315115	104353713	-1
1	1	ENSOCUG00000015628	157941782	157942651	-1
1	1	ENSOCUG00000015640	149327418	149328362	-1
1	1	ENSOCUG00000015652	17867467	17947877	-1
1	1	ENSOCUG00000015666	32321833	32325138	1
1	1	ENSOCUG00000015673	193505780	193512572	1
1	1	ENSOCUG00000015674	175548569	175569978	-1
1	1	ENSOCUG00000015689	193523390	193533396	-1
1	1	ENSOCUG00000015708	193539339	193549353	1
1	1	ENSOCUG00000015709	157810946	157812026	-1
1	1	ENSOCUG00000015713	193550535	193561226	1
1	1	ENSOCUG00000015722	193808695	193828519	1
1	1	ENSOCUG00000015723	193561074	193575083	-1
1	1	ENSOCUG00000015737	147398577	147402610	1
1	1	ENSOCUG00000015741	193777273	193777937	1
1	1	ENSOCUG00000015780	192662695	192676147	-1
1	1	ENSOCUG00000015782	4315235	4316491	1
1	1	ENSOCUG00000015811	55125696	55326081	1
1	1	ENSOCUG00000015822	70950539	70950913	-1
1	1	ENSOCUG00000015829	70875547	70929763	-1
1	1	ENSOCUG00000015906	148175290	148176240	1
1	1	ENSOCUG00000015915	193109390	193219028	1
1	1	ENSOCUG00000015960	21028554	21086881	-1
1	1	ENSOCUG00000016030	163247970	163249725	1
1	1	ENSOCUG00000016055	192507561	192508490	-1
1	1	ENSOCUG00000016070	125149226	125150512	-1
1	1	ENSOCUG00000016117	185708242	185920855	-1
1	1	ENSOCUG00000016137	185971036	185981842	-1
1	1	ENSOCUG00000016144	185983682	186047358	1
1	1	ENSOCUG00000016160	186051919	186066222	-1
1	1	ENSOCUG00000016177	3846122	3992090	1
1	1	ENSOCUG00000016180	186084682	186102084	1
1	1	ENSOCUG00000016193	70282433	70284339	-1
1	1	ENSOCUG00000016200	186103982	186181853	-1
1	1	ENSOCUG00000016201	14427868	14471079	1
1	1	ENSOCUG00000016221	14367485	14475625	-1
1	1	ENSOCUG00000016227	2642082	2858206	1
1	1	ENSOCUG00000016236	14170962	14240536	-1
1	1	ENSOCUG00000016257	113097596	113452044	-1
1	1	ENSOCUG00000016268	171420803	171437524	1
1	1	ENSOCUG00000016284	1524133	1617015	1
1	1	ENSOCUG00000016292	14063534	14107751	-1
1	1	ENSOCUG00000016329	150892175	151021797	-1
1	1	ENSOCUG00000016351	183332716	183528107	1
1	1	ENSOCUG00000016359	183530968	183586521	1
1	1	ENSOCUG00000016376	8446177	8447130	1
1	1	ENSOCUG00000016379	8413241	8414320	-1
1	1	ENSOCUG00000016389	161433774	161481318	1
1	1	ENSOCUG00000016443	47833120	47833662	-1
1	1	ENSOCUG00000016447	142149162	142149491	1
1	1	ENSOCUG00000016448	19113237	19114891	1
1	1	ENSOCUG00000016469	48271766	48296598	-1
1	1	ENSOCUG00000016474	48260760	48262511	1
1	1	ENSOCUG00000016475	188785689	188787395	-1
1	1	ENSOCUG00000016490	193785181	193794743	-1
1	1	ENSOCUG00000016513	14884894	14934177	1
1	1	ENSOCUG00000016527	14653854	14859670	1
1	1	ENSOCUG00000016528	146536872	146538719	-1
1	1	ENSOCUG00000016529	131120111	131127637	-1
1	1	ENSOCUG00000016534	131095165	131104851	-1
1	1	ENSOCUG00000016544	131086410	131087544	1
1	1	ENSOCUG00000016547	131065956	131067080	1
1	1	ENSOCUG00000016548	76418866	76467071	1
1	1	ENSOCUG00000016555	170134993	170680957	-1
1	1	ENSOCUG00000016559	64143577	64340449	-1
1	1	ENSOCUG00000016590	188995818	188996750	1
1	1	ENSOCUG00000016631	18115162	18122716	1
1	1	ENSOCUG00000016636	18090638	18254008	-1
1	1	ENSOCUG00000016656	18074224	18075159	1
1	1	ENSOCUG00000016681	191220974	191221912	-1
1	1	ENSOCUG00000016685	127339683	127534293	1
1	1	ENSOCUG00000016711	673404	765025	-1
1	1	ENSOCUG00000016717	632068	650617	1
1	1	ENSOCUG00000016738	11180155	11399490	1
1	1	ENSOCUG00000016757	108017509	108105169	1
1	1	ENSOCUG00000016794	188965436	188966365	1
1	1	ENSOCUG00000016801	147845685	147848360	-1
1	1	ENSOCUG00000016803	188981499	188982535	1
1	1	ENSOCUG00000016808	864920	948012	-1
1	1	ENSOCUG00000016853	49071946	49201223	-1
1	1	ENSOCUG00000016888	70064606	70156128	-1
1	1	ENSOCUG00000016929	147398577	147428794	-1
1	1	ENSOCUG00000016940	147463617	147478519	-1
1	1	ENSOCUG00000016950	147489843	147493134	-1
1	1	ENSOCUG00000016956	147494250	147495375	1
1	1	ENSOCUG00000016970	147516704	147582776	1
1	1	ENSOCUG00000017008	73510454	73513938	1
1	1	ENSOCUG00000017017	61398007	61449350	-1
1	1	ENSOCUG00000017026	61476176	61495324	-1
1	1	ENSOCUG00000017039	90871441	90881730	1
1	1	ENSOCUG00000017040	61502198	61562877	1
1	1	ENSOCUG00000017049	90820248	90841777	-1
1	1	ENSOCUG00000017057	90813746	90818595	1
1	1	ENSOCUG00000017103	91600951	91608987	1
1	1	ENSOCUG00000017140	18889609	18898944	-1
1	1	ENSOCUG00000017198	149801979	149875483	1
1	1	ENSOCUG00000017214	149881739	149964538	-1
1	1	ENSOCUG00000017354	104292353	104304651	-1
1	1	ENSOCUG00000017356	143981085	144122191	1
1	1	ENSOCUG00000017358	104288771	104290455	1
1	1	ENSOCUG00000017404	101840005	101848327	1
1	1	ENSOCUG00000017430	146834814	146835761	-1
1	1	ENSOCUG00000017451	189354230	189355150	1
1	1	ENSOCUG00000017463	138344259	138525545	1
1	1	ENSOCUG00000017469	138174445	138327648	1
1	1	ENSOCUG00000017504	148774456	148994854	1
1	1	ENSOCUG00000017511	93083767	93084393	1
1	1	ENSOCUG00000017524	186960936	187009669	-1
1	1	ENSOCUG00000017534	187012082	187057434	-1
1	1	ENSOCUG00000017539	77228941	77325389	-1
1	1	ENSOCUG00000017545	187068438	187132558	-1
1	1	ENSOCUG00000017550	149464872	149465801	-1
1	1	ENSOCUG00000017568	143186782	143187795	-1
1	1	ENSOCUG00000017580	27906989	27907599	1
1	1	ENSOCUG00000017583	144598328	144717516	-1
1	1	ENSOCUG00000017587	179556361	179558283	-1
1	1	ENSOCUG00000017600	144750448	144760001	1
1	1	ENSOCUG00000017602	144761961	144762536	-1
1	1	ENSOCUG00000017609	48341818	48412552	1
1	1	ENSOCUG00000017613	146408191	146409129	1
1	1	ENSOCUG00000017618	165602772	165668525	-1
1	1	ENSOCUG00000017666	26310298	26438328	-1
1	1	ENSOCUG00000017670	987461	1088543	1
1	1	ENSOCUG00000017675	26240256	26252827	1
1	1	ENSOCUG00000017681	26096505	26216256	1
1	1	ENSOCUG00000017811	105325533	105326360	-1
1	1	ENSOCUG00000017813	145258878	145259822	1
1	1	ENSOCUG00000017826	106084839	106121368	-1
1	1	ENSOCUG00000017832	115271329	115313679	1
1	1	ENSOCUG00000017851	20067138	20079306	1
1	1	ENSOCUG00000017852	20023369	20029208	1
1	1	ENSOCUG00000017854	73518856	73522900	-1
1	1	ENSOCUG00000017869	147215979	147221030	1
1	1	ENSOCUG00000017876	140655865	140979030	-1
1	1	ENSOCUG00000017880	140318842	140407944	-1
1	1	ENSOCUG00000017882	165306075	165593024	1
1	1	ENSOCUG00000017885	2468047	2570611	-1
1	1	ENSOCUG00000017958	113746997	113756596	1
1	1	ENSOCUG00000020898	31834753	31835757	-1
1	1	ENSOCUG00000020903	94208286	94209221	-1
1	1	ENSOCUG00000020925	32565818	32566387	-1
1	1	ENSOCUG00000020926	194078174	194080897	-1
1	1	ENSOCUG00000020948	150304904	150305374	1
1	1	ENSOCUG00000020963	87441328	87442472	1
1	1	ENSOCUG00000020974	146815461	146816420	1
1	1	ENSOCUG00000020976	193721530	193723033	1
1	1	ENSOCUG00000021007	144476307	144477269	1
1	1	ENSOCUG00000021022	148419165	148420100	-1
1	1	ENSOCUG00000021031	145367329	145368279	1
1	1	ENSOCUG00000021045	19095837	19097324	1
1	1	ENSOCUG00000021057	189972724	189973668	-1
1	1	ENSOCUG00000021090	26264397	26289250	1
1	1	ENSOCUG00000021095	148566911	148568096	1
1	1	ENSOCUG00000021112	108623931	108665131	-1
1	1	ENSOCUG00000021120	165506082	165517257	-1
1	1	ENSOCUG00000021123	32456449	32457018	1
1	1	ENSOCUG00000021130	187511531	187512460	1
1	1	ENSOCUG00000021141	174186378	174208087	-1
1	1	ENSOCUG00000021162	188420134	188421066	-1
1	1	ENSOCUG00000021177	145277032	145277976	-1
1	1	ENSOCUG00000021180	146252321	146253705	-1
1	1	ENSOCUG00000021189	189446707	189447645	1
1	1	ENSOCUG00000021193	147174647	147175600	-1
1	1	ENSOCUG00000021205	146957728	146959712	1
