ensembl_gene_id	chromosome_id	start_position	end_position
ENSOCUG00000011955	1	99223225	99273675
ENSOCUG00000011965	1	147142789	147143715
ENSOCUG00000011970	1	99217457	99218723
ENSOCUG00000011974	1	99190995	99218483
ENSOCUG00000011993	1	99151316	99189334
ENSOCUG00000012005	1	130027500	130223272
ENSOCUG00000012007	1	175680708	175744624
ENSOCUG00000012011	1	175768930	175781024
ENSOCUG00000012019	1	11409924	11435742
ENSOCUG00000012047	1	189210404	189211414
ENSOCUG00000012052	1	189131423	189132358
ENSOCUG00000012202	1	188711101	188712033
ENSOCUG00000012205	1	188744560	188745465
ENSOCUG00000012208	1	188756716	188757648
ENSOCUG00000012244	1	34734550	34759323
ENSOCUG00000012281	1	17009336	17198363
ENSOCUG00000012289	1	31902796	31959367
ENSOCUG00000012306	1	31778928	31786122
ENSOCUG00000012313	1	144465310	144500839
ENSOCUG00000012317	1	144369401	144456392
ENSOCUG00000012321	1	91331379	91331987
ENSOCUG00000012326	1	144364460	144366650
ENSOCUG00000012335	1	144325694	144363175
ENSOCUG00000012362	1	34838180	34990616
ENSOCUG00000012381	1	187450759	187451688
ENSOCUG00000012395	1	141288001	141294549
ENSOCUG00000012403	1	58618688	58730871
ENSOCUG00000012439	1	34454721	34501308
ENSOCUG00000012440	1	172198554	172230840
ENSOCUG00000012464	1	193593328	193631770
ENSOCUG00000012467	1	15021665	15041212
ENSOCUG00000012514	1	141717167	141809361
ENSOCUG00000012519	1	90792774	90802620
ENSOCUG00000012520	1	90723152	90771304
ENSOCUG00000012528	1	90675011	90707316
ENSOCUG00000012531	1	141647798	141660347
ENSOCUG00000012544	1	90573291	90666832
ENSOCUG00000012546	1	6112091	6203610
ENSOCUG00000012553	1	76064395	76070956
ENSOCUG00000012559	1	192964257	192992370
ENSOCUG00000012561	1	190496888	190520675
ENSOCUG00000012566	1	105028496	105054760
ENSOCUG00000012571	1	142636280	142636543
ENSOCUG00000012572	1	142597105	142633471
ENSOCUG00000012575	1	55968604	56015661
ENSOCUG00000012580	1	161972414	161972831
ENSOCUG00000012583	1	142571494	142587593
ENSOCUG00000012591	1	142562534	142571404
ENSOCUG00000012610	1	91032919	91131977
ENSOCUG00000012613	1	192251422	192252366
ENSOCUG00000012810	1	123155483	123174270
ENSOCUG00000012817	1	128016507	128333633
ENSOCUG00000012818	1	123119650	123146631
ENSOCUG00000012891	1	104868653	104892936
ENSOCUG00000012904	1	104843219	104865136
ENSOCUG00000012915	1	104645006	104793882
ENSOCUG00000012919	1	104362623	104448028
ENSOCUG00000012930	1	104608911	104645120
ENSOCUG00000012932	1	78441836	78482242
ENSOCUG00000012933	1	145830885	145831835
ENSOCUG00000012947	1	9273483	9274160
ENSOCUG00000012955	1	78366781	78428809
ENSOCUG00000012966	1	104476339	104590490
ENSOCUG00000012972	1	104462698	104465651
ENSOCUG00000012976	1	104460634	104461649
ENSOCUG00000012977	1	104450633	104456800
ENSOCUG00000013019	1	55498785	55555529
ENSOCUG00000013072	1	95256942	95404398
ENSOCUG00000013074	1	151369609	151397063
ENSOCUG00000013086	1	95214217	95244882
ENSOCUG00000013101	1	154083409	154247553
ENSOCUG00000013108	1	130345163	130391059
ENSOCUG00000013208	1	75462526	75474694
ENSOCUG00000013243	1	56511351	56619941
ENSOCUG00000013264	1	50012145	50034134
ENSOCUG00000013273	1	193434855	193448120
ENSOCUG00000013296	1	78237752	78242659
ENSOCUG00000013302	1	152539414	152566064
ENSOCUG00000013326	1	152586617	152597723
ENSOCUG00000013342	1	186595003	186601163
ENSOCUG00000013363	1	144794463	145016817
ENSOCUG00000013365	1	93416756	93417697
ENSOCUG00000013372	1	145017427	145058531
ENSOCUG00000013382	1	192588813	192617706
ENSOCUG00000013390	1	192620446	192623938
ENSOCUG00000013415	1	88065076	88197777
ENSOCUG00000013422	1	88031692	88034997
ENSOCUG00000013431	1	122542076	122545507
ENSOCUG00000013458	1	58500205	58500336
ENSOCUG00000013503	1	55608879	55688609
ENSOCUG00000013515	1	55712653	55778879
ENSOCUG00000013575	1	92851420	92852355
ENSOCUG00000013588	1	188812940	188813872
ENSOCUG00000013589	1	146602389	146603396
ENSOCUG00000013630	1	144545098	144546552
ENSOCUG00000013641	1	188602281	188603228
ENSOCUG00000013667	1	148108506	148111121
ENSOCUG00000013668	1	11742785	12077819
ENSOCUG00000013682	1	49028365	49038003
ENSOCUG00000013700	1	194181151	194185427
ENSOCUG00000013753	1	130928305	131068598
ENSOCUG00000013794	1	15151885	15175742
ENSOCUG00000013809	1	139881460	139885260
ENSOCUG00000013813	1	47919299	47960442
ENSOCUG00000013823	1	194200010	194209728
ENSOCUG00000013831	1	15459002	15519773
ENSOCUG00000013841	1	15441367	15456741
ENSOCUG00000013853	1	15392249	15436187
ENSOCUG00000013875	1	141576885	141577496
ENSOCUG00000013881	1	15371064	15375755
ENSOCUG00000013890	1	114161434	114180583
ENSOCUG00000013900	1	191535637	191536581
ENSOCUG00000013929	1	143228221	143242457
ENSOCUG00000013948	1	105770065	105904501
ENSOCUG00000013950	1	167049719	167130991
ENSOCUG00000014010	1	145442782	145443735
ENSOCUG00000014040	1	121765553	121799205
ENSOCUG00000014086	1	50987295	51191661
ENSOCUG00000014125	1	54570517	54802335
ENSOCUG00000014137	1	126697537	126742613
ENSOCUG00000014142	1	54809319	54814041
ENSOCUG00000014147	1	126670499	126687079
ENSOCUG00000014164	1	17619949	17660121
ENSOCUG00000014193	1	56813794	57135404
ENSOCUG00000014198	1	173725931	173764010
ENSOCUG00000014204	1	122320980	122322352
ENSOCUG00000014207	1	173764071	173797132
ENSOCUG00000014213	1	190831963	190865884
ENSOCUG00000014214	1	188766882	188768240
ENSOCUG00000014215	1	141050524	141061696
ENSOCUG00000014223	1	140990760	141018019
ENSOCUG00000014225	1	141472821	141521370
ENSOCUG00000014231	1	141439250	141440397
ENSOCUG00000014251	1	11369	33974
ENSOCUG00000014264	1	94360984	94369390
ENSOCUG00000014267	1	106242279	106311346
ENSOCUG00000014291	1	167132710	167354545
ENSOCUG00000014366	1	1391784	1411369
ENSOCUG00000014394	1	145420019	145420990
ENSOCUG00000014409	1	92223899	92308157
ENSOCUG00000014445	1	93805084	93806016
ENSOCUG00000014464	1	161788827	161935571
ENSOCUG00000014485	1	194292932	194323317
ENSOCUG00000014522	1	128616048	128692740
ENSOCUG00000014527	1	128493080	128541136
ENSOCUG00000014539	1	108109889	108133873
ENSOCUG00000014549	1	121013011	121034870
ENSOCUG00000014557	1	120964429	121012590
ENSOCUG00000014568	1	120868160	120960444
ENSOCUG00000014570	1	4017364	4029865
ENSOCUG00000014601	1	173052445	173077372
ENSOCUG00000014606	1	173103456	173123401
ENSOCUG00000014633	1	91815417	91897036
ENSOCUG00000014643	1	92806758	92807696
ENSOCUG00000014646	1	91749984	91802285
ENSOCUG00000014663	1	108214096	108365473
ENSOCUG00000014670	1	91697612	91716030
ENSOCUG00000014674	1	182995246	183154942
ENSOCUG00000014677	1	91659661	91688804
ENSOCUG00000014693	1	115600613	115676254
ENSOCUG00000014703	1	91625398	91652619
ENSOCUG00000014740	1	92172947	92199442
ENSOCUG00000014753	1	92154941	92168520
ENSOCUG00000014814	1	93243942	93244736
ENSOCUG00000014899	1	122380887	122462103
ENSOCUG00000014912	1	122334053	122380816
ENSOCUG00000014917	1	143800788	143831153
ENSOCUG00000014941	1	11594345	11596072
ENSOCUG00000014944	1	11574697	11583255
ENSOCUG00000014949	1	157958714	157959664
ENSOCUG00000014975	1	149010798	149037938
ENSOCUG00000014983	1	149082602	149210630
ENSOCUG00000015001	1	149213801	149223802
ENSOCUG00000015009	1	149256076	149274196
ENSOCUG00000015019	1	191481884	191482828
ENSOCUG00000015042	1	191990543	192001044
ENSOCUG00000015047	1	116340269	116867266
ENSOCUG00000015049	1	192029934	192104481
ENSOCUG00000015057	1	192106880	192109033
ENSOCUG00000015076	1	55340294	55372444
ENSOCUG00000015102	1	193799974	193803534
ENSOCUG00000015188	1	92915999	92918700
ENSOCUG00000015199	1	188666819	188667760
ENSOCUG00000015202	1	188632375	188633319
ENSOCUG00000015212	1	153013944	153362015
ENSOCUG00000015249	1	191395577	191396518
ENSOCUG00000015310	1	193455399	193461698
ENSOCUG00000015312	1	112364651	112640040
ENSOCUG00000015321	1	112507798	112509012
ENSOCUG00000015327	1	18835015	18837159
ENSOCUG00000015329	1	114001275	114013979
ENSOCUG00000015335	1	185177687	185184276
ENSOCUG00000015336	1	19301458	19371010
ENSOCUG00000015352	1	19300564	19300794
ENSOCUG00000015376	1	78760765	78761868
ENSOCUG00000015381	1	172247137	172331119
ENSOCUG00000015394	1	140223778	140225407
ENSOCUG00000015398	1	172362575	172383522
ENSOCUG00000015409	1	172395212	172439307
ENSOCUG00000015412	1	78578276	78750981
ENSOCUG00000015417	1	172443335	172534031
ENSOCUG00000015428	1	189177390	189178355
ENSOCUG00000015461	1	26660716	26732156
ENSOCUG00000015471	1	26609732	26650889
ENSOCUG00000015493	1	59691444	59711988
ENSOCUG00000015502	1	122478779	122492678
ENSOCUG00000015512	1	92869080	92870018
ENSOCUG00000015523	1	95120554	95190253
ENSOCUG00000015530	1	123426354	123426530
ENSOCUG00000015533	1	95031614	95034849
ENSOCUG00000015544	1	94912588	95019143
ENSOCUG00000015565	1	87949182	87982684
ENSOCUG00000015590	1	104315115	104353713
ENSOCUG00000015628	1	157941782	157942651
ENSOCUG00000015640	1	149327418	149328362
ENSOCUG00000015652	1	17867467	17947877
ENSOCUG00000015666	1	32321833	32325138
ENSOCUG00000015673	1	193505780	193512572
ENSOCUG00000015674	1	175548569	175569978
ENSOCUG00000015689	1	193523390	193533396
ENSOCUG00000015708	1	193539339	193549353
ENSOCUG00000015709	1	157810946	157812026
ENSOCUG00000015713	1	193550535	193561226
ENSOCUG00000015722	1	193808695	193828519
ENSOCUG00000015723	1	193561074	193575083
ENSOCUG00000015737	1	147398577	147402610
ENSOCUG00000015741	1	193777273	193777937
ENSOCUG00000015780	1	192662695	192676147
ENSOCUG00000015782	1	4315235	4316491
ENSOCUG00000015811	1	55125696	55326081
ENSOCUG00000015822	1	70950539	70950913
ENSOCUG00000015829	1	70875547	70929763
ENSOCUG00000015906	1	148175290	148176240
ENSOCUG00000015915	1	193109390	193219028
ENSOCUG00000015960	1	21028554	21086881
ENSOCUG00000016030	1	163247970	163249725
ENSOCUG00000016055	1	192507561	192508490
ENSOCUG00000016070	1	125149226	125150512
ENSOCUG00000016117	1	185708242	185920855
ENSOCUG00000016137	1	185971036	185981842
ENSOCUG00000016144	1	185983682	186047358
ENSOCUG00000016160	1	186051919	186066222
ENSOCUG00000016177	1	3846122	3992090
ENSOCUG00000016180	1	186084682	186102084
ENSOCUG00000016193	1	70282433	70284339
ENSOCUG00000016200	1	186103982	186181853
ENSOCUG00000016201	1	14427868	14471079
ENSOCUG00000016221	1	14367485	14475625
ENSOCUG00000016227	1	2642082	2858206
ENSOCUG00000016236	1	14170962	14240536
ENSOCUG00000016257	1	113097596	113452044
ENSOCUG00000016268	1	171420803	171437524
ENSOCUG00000016284	1	1524133	1617015
ENSOCUG00000016292	1	14063534	14107751
ENSOCUG00000016329	1	150892175	151021797
ENSOCUG00000016351	1	183332716	183528107
ENSOCUG00000016359	1	183530968	183586521
ENSOCUG00000016376	1	8446177	8447130
ENSOCUG00000016379	1	8413241	8414320
ENSOCUG00000016389	1	161433774	161481318
ENSOCUG00000016443	1	47833120	47833662
ENSOCUG00000016447	1	142149162	142149491
ENSOCUG00000016448	1	19113237	19114891
ENSOCUG00000016469	1	48271766	48296598
ENSOCUG00000016474	1	48260760	48262511
ENSOCUG00000016475	1	188785689	188787395
ENSOCUG00000016490	1	193785181	193794743
ENSOCUG00000016513	1	14884894	14934177
ENSOCUG00000016527	1	14653854	14859670
ENSOCUG00000016528	1	146536872	146538719
ENSOCUG00000016529	1	131120111	131127637
ENSOCUG00000016534	1	131095165	131104851
ENSOCUG00000016544	1	131086410	131087544
ENSOCUG00000016547	1	131065956	131067080
ENSOCUG00000016548	1	76418866	76467071
ENSOCUG00000016555	1	170134993	170680957
ENSOCUG00000016559	1	64143577	64340449
ENSOCUG00000016590	1	188995818	188996750
ENSOCUG00000016631	1	18115162	18122716
ENSOCUG00000016636	1	18090638	18254008
ENSOCUG00000016656	1	18074224	18075159
ENSOCUG00000016681	1	191220974	191221912
ENSOCUG00000016685	1	127339683	127534293
ENSOCUG00000016711	1	673404	765025
ENSOCUG00000016717	1	632068	650617
ENSOCUG00000016738	1	11180155	11399490
ENSOCUG00000016757	1	108017509	108105169
ENSOCUG00000016794	1	188965436	188966365
ENSOCUG00000016801	1	147845685	147848360
ENSOCUG00000016803	1	188981499	188982535
ENSOCUG00000016808	1	864920	948012
ENSOCUG00000016853	1	49071946	49201223
ENSOCUG00000016888	1	70064606	70156128
ENSOCUG00000016929	1	147398577	147428794
ENSOCUG00000016940	1	147463617	147478519
ENSOCUG00000016950	1	147489843	147493134
ENSOCUG00000016956	1	147494250	147495375
ENSOCUG00000016970	1	147516704	147582776
ENSOCUG00000017008	1	73510454	73513938
ENSOCUG00000017017	1	61398007	61449350
ENSOCUG00000017026	1	61476176	61495324
ENSOCUG00000017039	1	90871441	90881730
ENSOCUG00000017040	1	61502198	61562877
ENSOCUG00000017049	1	90820248	90841777
ENSOCUG00000017057	1	90813746	90818595
ENSOCUG00000017103	1	91600951	91608987
ENSOCUG00000017140	1	18889609	18898944
ENSOCUG00000017198	1	149801979	149875483
ENSOCUG00000017214	1	149881739	149964538
ENSOCUG00000017354	1	104292353	104304651
ENSOCUG00000017356	1	143981085	144122191
ENSOCUG00000017358	1	104288771	104290455
ENSOCUG00000017404	1	101840005	101848327
ENSOCUG00000017430	1	146834814	146835761
ENSOCUG00000017451	1	189354230	189355150
ENSOCUG00000017463	1	138344259	138525545
ENSOCUG00000017469	1	138174445	138327648
ENSOCUG00000017504	1	148774456	148994854
ENSOCUG00000017511	1	93083767	93084393
ENSOCUG00000017524	1	186960936	187009669
ENSOCUG00000017534	1	187012082	187057434
ENSOCUG00000017539	1	77228941	77325389
ENSOCUG00000017545	1	187068438	187132558
ENSOCUG00000017550	1	149464872	149465801
ENSOCUG00000017568	1	143186782	143187795
ENSOCUG00000017580	1	27906989	27907599
ENSOCUG00000017583	1	144598328	144717516
ENSOCUG00000017587	1	179556361	179558283
ENSOCUG00000017600	1	144750448	144760001
ENSOCUG00000017602	1	144761961	144762536
ENSOCUG00000017609	1	48341818	48412552
ENSOCUG00000017613	1	146408191	146409129
ENSOCUG00000017618	1	165602772	165668525
ENSOCUG00000017666	1	26310298	26438328
ENSOCUG00000017670	1	987461	1088543
ENSOCUG00000017675	1	26240256	26252827
ENSOCUG00000017681	1	26096505	26216256
ENSOCUG00000017811	1	105325533	105326360
ENSOCUG00000017813	1	145258878	145259822
ENSOCUG00000017826	1	106084839	106121368
ENSOCUG00000017832	1	115271329	115313679
ENSOCUG00000017851	1	20067138	20079306
ENSOCUG00000017852	1	20023369	20029208
ENSOCUG00000017854	1	73518856	73522900
ENSOCUG00000017869	1	147215979	147221030
ENSOCUG00000017876	1	140655865	140979030
ENSOCUG00000017880	1	140318842	140407944
ENSOCUG00000017882	1	165306075	165593024
ENSOCUG00000017885	1	2468047	2570611
ENSOCUG00000017958	1	113746997	113756596
ENSOCUG00000020898	1	31834753	31835757
ENSOCUG00000020903	1	94208286	94209221
ENSOCUG00000020925	1	32565818	32566387
ENSOCUG00000020926	1	194078174	194080897
ENSOCUG00000020948	1	150304904	150305374
ENSOCUG00000020963	1	87441328	87442472
ENSOCUG00000020974	1	146815461	146816420
ENSOCUG00000020976	1	193721530	193723033
ENSOCUG00000021007	1	144476307	144477269
ENSOCUG00000021022	1	148419165	148420100
ENSOCUG00000021031	1	145367329	145368279
ENSOCUG00000021045	1	19095837	19097324
ENSOCUG00000021057	1	189972724	189973668
ENSOCUG00000021090	1	26264397	26289250
ENSOCUG00000021095	1	148566911	148568096
ENSOCUG00000021112	1	108623931	108665131
ENSOCUG00000021120	1	165506082	165517257
ENSOCUG00000021123	1	32456449	32457018
ENSOCUG00000021130	1	187511531	187512460
ENSOCUG00000021141	1	174186378	174208087
ENSOCUG00000021162	1	188420134	188421066
ENSOCUG00000021177	1	145277032	145277976
ENSOCUG00000021180	1	146252321	146253705
ENSOCUG00000021189	1	189446707	189447645
ENSOCUG00000021193	1	147174647	147175600
ENSOCUG00000021205	1	146957728	146959712
ENSOCUG00000021220	1	134691137	134691454
ENSOCUG00000021229	1	186887470	186891684
ENSOCUG00000021262	1	138527832	138561662
ENSOCUG00000021263	1	130410874	130454837
ENSOCUG00000021267	1	148311203	148312183
ENSOCUG00000021292	1	1290346	1290646
ENSOCUG00000021297	1	97853725	97879625
ENSOCUG00000021303	1	145476535	145477497
ENSOCUG00000021309	1	8326706	8332210
ENSOCUG00000021313	1	183604062	183604894
ENSOCUG00000021327	1	143661394	143683930
ENSOCUG00000021334	1	146485831	146486787
ENSOCUG00000021343	1	32312473	32313060
ENSOCUG00000021354	1	188256942	188257862
ENSOCUG00000021386	1	93373750	93374694
ENSOCUG00000021406	1	93730127	93731059
ENSOCUG00000021411	1	140115957	140117030
ENSOCUG00000021453	1	188519780	188520715
ENSOCUG00000021468	1	87078462	87160691
ENSOCUG00000021475	1	13040025	13040480
ENSOCUG00000021514	1	145645059	145646003
ENSOCUG00000021537	1	93505841	93506755
ENSOCUG00000021542	1	189063513	189064454
ENSOCUG00000021557	1	27372419	27372956
ENSOCUG00000021559	1	139903609	140062502
ENSOCUG00000021560	1	106020315	106021003
ENSOCUG00000021567	1	148357386	148358336
ENSOCUG00000021599	1	156706010	156706417
ENSOCUG00000021600	1	134727886	134729038
ENSOCUG00000021605	1	143705567	143739065
ENSOCUG00000021615	1	87357395	87402798
ENSOCUG00000021620	1	187970876	187971817
ENSOCUG00000021649	1	32645865	32646407
ENSOCUG00000021660	1	187842009	187842938
ENSOCUG00000021670	1	145819456	145820433
ENSOCUG00000021683	1	146540912	146548330
ENSOCUG00000021698	1	188729737	188730678
ENSOCUG00000021714	1	32363360	32363947
ENSOCUG00000021717	1	189165776	189166762
ENSOCUG00000021730	1	145560357	145561316
ENSOCUG00000021744	1	86587813	86588283
ENSOCUG00000021751	1	148293064	148294129
ENSOCUG00000021753	1	149455307	149456248
ENSOCUG00000021775	1	113775322	113786846
ENSOCUG00000021778	1	146355497	146356450
ENSOCUG00000021829	1	189504742	189505674
ENSOCUG00000021845	1	188869836	188870780
ENSOCUG00000021849	1	181726098	181726505
ENSOCUG00000021863	1	145866300	145867235
ENSOCUG00000021867	1	190635928	190639874
ENSOCUG00000021872	1	32419582	32420169
ENSOCUG00000021902	1	191018576	191019523
ENSOCUG00000021912	1	16944071	16944682
ENSOCUG00000021913	1	189538034	189538966
ENSOCUG00000021921	1	146718125	146719105
ENSOCUG00000021932	1	169394800	169434819
ENSOCUG00000021933	1	156595616	156609771
ENSOCUG00000021968	1	193773247	193774632
ENSOCUG00000021971	1	145874963	145876645
ENSOCUG00000022025	1	193753066	193756498
ENSOCUG00000022052	1	189282768	189283709
ENSOCUG00000022076	1	192361681	192362259
ENSOCUG00000022078	1	145919008	145919577
ENSOCUG00000022104	1	145851486	145852427
ENSOCUG00000022128	1	187465146	187466057
ENSOCUG00000022183	1	4154142	4221329
ENSOCUG00000022190	1	93756515	93757447
ENSOCUG00000022202	1	49680833	49768862
ENSOCUG00000022230	1	146010699	146011646
ENSOCUG00000022234	1	20276562	20330952
ENSOCUG00000022251	1	189865445	189866374
ENSOCUG00000022253	1	71907113	71912910
ENSOCUG00000022254	1	32334732	32335319
ENSOCUG00000022259	1	189118569	189119507
ENSOCUG00000022280	1	86767329	86813750
ENSOCUG00000022289	1	146020333	146021280
ENSOCUG00000022290	1	188052938	188054326
ENSOCUG00000022294	1	12553801	12562329
ENSOCUG00000022316	1	101724659	101754210
ENSOCUG00000022326	1	93918653	93919591
ENSOCUG00000022381	1	30336913	30337215
ENSOCUG00000022412	1	141307967	141313359
ENSOCUG00000022422	1	105099656	105109495
ENSOCUG00000022424	1	191242602	191243573
ENSOCUG00000022440	1	145091685	145092617
ENSOCUG00000022454	1	15222387	15225698
ENSOCUG00000022457	1	110652046	110664893
ENSOCUG00000022461	1	146687873	146702052
ENSOCUG00000022465	1	30703575	30704109
ENSOCUG00000022493	1	146503344	146504300
ENSOCUG00000022498	1	130543046	130545080
ENSOCUG00000022515	1	194197173	194199758
ENSOCUG00000022518	1	12110715	12111824
ENSOCUG00000022525	1	32518271	32518840
ENSOCUG00000022538	1	189341849	189342787
ENSOCUG00000022555	1	190157042	190157971
ENSOCUG00000022567	1	187658555	187659472
ENSOCUG00000022572	1	163101865	163103437
ENSOCUG00000022582	1	188509097	188510029
ENSOCUG00000022622	1	187495348	187496277
ENSOCUG00000022656	1	148300982	148301926
ENSOCUG00000022657	1	67461815	67462816
ENSOCUG00000022680	1	188479213	188480258
ENSOCUG00000022710	1	192259961	192260836
ENSOCUG00000022724	1	29005208	29007577
ENSOCUG00000022726	1	146168455	146169408
ENSOCUG00000022775	1	52132324	52133551
ENSOCUG00000022776	1	99127510	99147196
ENSOCUG00000022782	1	141914717	141937690
ENSOCUG00000022791	1	144501996	144512501
ENSOCUG00000022795	1	193728684	193752020
ENSOCUG00000022802	1	188624312	188625292
